,stormid,year,month,day,hour,llon,ulon,llat,ulat,centlon,centlat,area,mean_olr
163,1658083.0,1999,6,22,0,361.39972,363.95123,10.14225,10.749752,363.95123,10.749752,7344,0.002359
164,1659048.0,1999,6,22,0,367.83923,369.41873,9.41325,10.020752,369.41873,10.020752,6336,0.002388
165,1659058.0,1999,6,22,0,369.17572,371.36273,12.32925,13.665752,371.36273,13.665752,7344,0.001213
166,1658051.0,1999,6,22,0,354.35272,355.32474,13.908752,15.002251,355.32474,15.002251,5040,0.001549
167,1659675.0,1999,6,22,0,366.62424,367.35324,11.478752,12.57225,367.35324,12.57225,5040,0.001922
168,1659598.0,1999,6,22,0,350.22174,351.55823,12.81525,13.5442505,351.55823,13.5442505,5328,0.001936
169,1661044.0,1999,6,22,0,365.77374,367.59622,10.020752,12.207752,367.59622,12.207752,16704,0.002300
170,1662686.0,1999,6,23,0,361.27823,362.49323,8.68425,10.14225,362.49323,10.14225,11664,0.002590
171,1664582.0,1999,6,23,0,355.44623,356.29672,14.030251,15.366753,356.29672,15.366753,6336,0.002172
172,1664214.0,1999,6,23,0,358.24072,359.82022,10.506752,11.235752,359.82022,11.235752,6048,0.002280
173,1664584.0,1999,6,23,0,354.83875,356.66122,12.57225,13.665752,356.66122,13.665752,9360,0.002263
174,1666794.0,1999,6,23,0,355.20325,361.03522,6.7402496,10.020752,361.03522,10.020752,46656,0.002433
175,1666876.0,1999,6,23,0,351.92273,353.38074,11.60025,12.81525,353.38074,12.81525,6768,0.001678
176,1666495.0,1999,6,23,0,350.22174,351.31525,14.030251,15.123753,351.31525,15.123753,5760,0.002438
177,1666508.0,1999,6,23,0,351.92273,353.50223,15.366753,16.46025,353.50223,16.46025,6480,0.001807
178,1667814.0,1999,6,23,0,371.60574,372.45624,11.721752,12.57225,372.45624,12.57225,5328,0.002684
179,1660413.0,1999,6,23,0,357.51172,358.48373,9.89925,10.62825,358.48373,10.62825,5184,0.002337
180,1661986.0,1999,6,23,0,358.48373,359.33423,13.05825,13.7872505,359.33423,13.7872505,5040,0.002502
181,1663214.0,1999,6,23,0,363.82974,365.89523,7.7122498,10.020752,365.89523,10.020752,16128,0.001941
182,1668975.0,1999,6,24,0,349.61423,350.82922,13.179752,14.3947525,350.82922,14.3947525,6480,0.002227
183,1668319.0,1999,6,24,0,365.77374,367.47473,12.936752,13.422752,367.47473,13.422752,5040,0.001280
184,1668793.0,1999,6,24,0,349.61423,350.82922,9.65625,10.87125,350.82922,10.87125,8496,0.002310
185,1671974.0,1999,6,24,0,366.62424,367.96072,11.478752,12.08625,367.96072,12.08625,5904,0.001478
186,1672668.0,1999,6,24,0,366.01672,366.86725,14.516251,15.366753,366.86725,15.366753,6624,0.001543
187,1673167.0,1999,6,24,0,346.57672,347.54874,10.62825,11.235752,347.54874,11.235752,5040,0.002008
188,1673781.0,1999,6,24,0,356.29672,357.63324,13.665752,14.880753,357.63324,14.880753,7200,0.001709
189,1673814.0,1999,6,24,0,361.76422,362.61475,10.62825,11.721752,362.61475,11.721752,6624,0.001490
190,1676845.0,1999,6,24,0,360.42773,361.64273,12.693752,13.908752,361.64273,13.908752,5904,0.002532
191,1668545.0,1999,6,24,0,353.86673,354.96024,10.506752,11.11425,354.96024,11.11425,5184,0.002855
192,1670216.0,1999,6,24,0,371.97025,372.94223,10.749752,11.84325,372.94223,11.84325,5328,0.001155
193,1673706.0,1999,6,25,0,338.43622,348.52072,6.2542496,10.506752,348.52072,10.506752,105840,0.002867
194,1682139.0,1999,6,25,0,347.91324,349.37125,11.721752,12.450752,349.37125,12.450752,5040,0.002319
195,1683312.0,1999,6,25,0,373.06372,374.64325,11.478752,12.57225,374.64325,12.57225,5616,0.002449
196,1683138.0,1999,6,25,0,344.87573,346.94122,12.57225,13.422752,346.94122,13.422752,9072,0.002859
197,1683704.0,1999,6,25,0,346.94122,349.24973,13.665752,14.516251,349.24973,14.516251,8928,0.002056
198,1683728.0,1999,6,25,0,352.16574,353.50223,14.030251,14.880753,353.50223,14.880753,6768,0.001563
199,1682655.0,1999,6,25,0,355.81073,356.78275,12.207752,13.30125,356.78275,13.30125,7344,0.001154
200,1685706.0,1999,6,25,0,348.39923,349.97873,15.609753,16.21725,349.97873,16.21725,7200,0.001149
201,1683747.0,1999,6,25,0,354.23123,355.44623,11.35725,12.08625,355.44623,12.08625,5184,0.002084
202,1677865.0,1999,6,25,0,346.21222,347.67023,10.506752,10.992752,347.67023,10.992752,5472,0.002742
203,1672585.0,1999,6,25,0,347.18423,348.52072,8.805752,10.020752,348.52072,10.020752,8784,0.001574
204,1685010.0,1999,6,26,0,350.34323,351.43674,12.450752,13.30125,351.43674,13.30125,5616,0.002794
205,1693158.0,1999,6,26,0,365.16623,366.25974,12.450752,13.7872505,366.25974,13.7872505,6624,0.001818
206,1693107.0,1999,6,26,0,357.63324,359.09125,14.637753,16.581753,359.09125,16.581753,9792,0.001679
207,1693169.0,1999,6,26,0,366.50275,367.59622,13.665752,14.759251,367.59622,14.759251,6624,0.002229
208,1693192.0,1999,6,26,0,369.17572,370.26923,12.81525,13.5442505,370.26923,13.5442505,5616,0.001928
209,1693094.0,1999,6,26,0,355.20325,355.93222,10.749752,11.721752,355.93222,11.721752,5472,0.001646
210,1687081.0,1999,6,26,0,348.88522,349.97873,14.030251,14.880753,349.97873,14.880753,5616,0.001799
211,1696537.0,1999,6,27,0,363.82974,365.65222,13.179752,14.880753,365.65222,14.880753,10656,0.001326
212,1701659.0,1999,6,27,0,372.94223,374.52173,9.777752,10.62825,374.52173,10.62825,8352,0.002327
213,1702790.0,1999,6,27,0,357.63324,359.45572,11.60025,12.693752,359.45572,12.693752,8928,0.002468
